,Id,indegree,outdegree,modularity_class,closnesscentrality,betweenesscentrality,pageranks,Split_URL,words,FlattenedColumn,FilteredWordsSmall,FilteredWordsDictionary,StemmedWords,Rank_In_degree,Rank_Out_degree,Rank_closeness,Rank_betweeness,Rank_pagerank,Rank_sum,Cluster_BERT,
10,https://www.thehindu.com/subscription/,212,11,7,1,137.248512,0.00085,"['thehindu', 'subscription']","[['the', 'hindu'], ['subscription']]","['the', 'hindu', 'subscription']","['the', 'hindu', 'subscription']",['subscription'],['subscript'],7,216,6.5,200.5,11,441,2,
11,https://www.thehindu.com/,211,211,7,0.472384,61239.0897,0.000792,['thehindu'],"[['the', 'hindu']]","['the', 'hindu']","['the', 'hindu']",[],[],12.5,8,15,1,14.5,51,5,
12,https://www.thehindu.com/news/,211,165,7,0.458019,60434.57221,0.000792,"['thehindu', 'news']","[['the', 'hindu'], ['news']]","['the', 'hindu', 'news']","['the', 'hindu', 'news']",['news'],['news'],12.5,83,17,2,14.5,129,2,
13,https://www.thehindu.com/opinion/,211,184,7,0.445842,11170.47704,0.000792,"['thehindu', 'opinion']","[['the', 'hindu'], ['opinion']]","['the', 'hindu', 'opinion']","['the', 'hindu', 'opinion']",['opinion'],['opinion'],12.5,15.5,19,13,14.5,74.5,2,
14,https://www.thehindu.com/business/,211,166,7,0.43641,5269.029544,0.000792,"['thehindu', 'business']","[['the', 'hindu'], ['business']]","['the', 'hindu', 'business']","['the', 'hindu', 'business']",['business'],['busi'],12.5,78,63.5,46,14.5,214.5,0,
15,https://www.thehindu.com/entertainment/,211,183,7,0.43742,6586.554687,0.000792,"['thehindu', 'entertainment']","[['the', 'hindu'], ['entertainment']]","['the', 'hindu', 'entertainment']","['the', 'hindu', 'entertainment']",['entertainment'],['entertain'],12.5,17.5,52,29,14.5,125.5,4,
16,https://www.thehindu.com/life-and-style/,211,184,7,0.431651,7533.522805,0.000792,"['thehindu', 'life-and-style']","[['the', 'hindu'], ['life', 'and', 'style']]","['the', 'hindu', 'life', 'and', 'style']","['the', 'hindu', 'life', 'and', 'style']","['life', 'style']","['life', 'style']",12.5,15.5,152.5,26,14.5,221,2,
17,https://www.thehindu.com/sport/,211,151,7,0.435573,2368.023449,0.000791,"['thehindu', 'sport']","[['the', 'hindu'], ['sport']]","['the', 'hindu', 'sport']","['the', 'hindu', 'sport']",['sport'],['sport'],12.5,177.5,87.5,119,18.5,415,2,
18,https://www.thehindu.com/sport/cricket/,211,162,7,0.435963,4593.470482,0.000791,"['thehindu', 'sport', 'cricket']","[['the', 'hindu'], ['sport'], ['cricket']]","['the', 'hindu', 'sport', 'cricket']","['the', 'hindu', 'sport', 'cricket']","['sport', 'cricket']","['sport', 'cricket']",12.5,104.5,74,55,18.5,264.5,2,
19,https://www.thehindu.com/coupons/,211,98,0,0.34187,18129.34375,0.000789,"['thehindu', 'coupons']","[['the', 'hindu'], ['coupons']]","['the', 'hindu', 'coupons']","['the', 'hindu', 'coupons']",[],[],12.5,212,224,7,37,492.5,5,
20,https://www.thehindu.com/search/,210,0,7,0,0,0.000789,"['thehindu', 'search']","[['the', 'hindu'], ['search']]","['the', 'hindu', 'search']","['the', 'hindu', 'search']",['search'],['search'],71.5,1815,1815,1815,37,5553.5,4,
21,https://www.thehindu.com/subscription/freetrial/?utm_source=TheHindu&utm_medium=&utm_campaign=FTbutton,210,11,7,1,314.526008,0.000789,"['thehindu', 'subscription', 'freetrial', 'utm', 'source', 'he', 'indu', 'utm', 'medium', 'utm', 'campaign', 'button']","[['the', 'hindu'], ['subscription'], ['free', 'trial'], ['utm'], ['source'], ['he'], ['in', 'du'], ['utm'], ['medium'], ['utm'], ['campaign'], ['button']]","['the', 'hindu', 'subscription', 'free', 'trial', 'utm', 'source', 'he', 'in', 'du', 'utm', 'medium', 'utm', 'campaign', 'button']","['the', 'hindu', 'subscription', 'free', 'trial', 'utm', 'source', 'utm', 'medium', 'utm', 'campaign', 'button']","['subscription', 'free', 'trial', 'source', 'medium', 'campaign', 'button']","['subscript', 'free', 'trial', 'sourc', 'medium', 'campaign', 'button']",71.5,216,6.5,192,37,523,11,
22,https://www.thehindu.com/subscription/?utm_source=footer&utm_medium=section&utm_caign=website,210,11,7,1,137.248512,0.000789,"['thehindu', 'subscription', 'utm', 'source', 'footer', 'utm', 'medium', 'section', 'utm', 'caign', 'website']","[['the', 'hindu'], ['subscription'], ['utm'], ['source'], ['footer'], ['utm'], ['medium'], ['section'], ['utm'], ['ca', 'ign'], ['website']]","['the', 'hindu', 'subscription', 'utm', 'source', 'footer', 'utm', 'medium', 'section', 'utm', 'ca', 'ign', 'website']","['the', 'hindu', 'subscription', 'utm', 'source', 'footer', 'utm', 'medium', 'section', 'utm', 'ign', 'website']","['subscription', 'source', 'footer', 'medium', 'section']","['subscript', 'sourc', 'footer', 'medium', 'section']",71.5,216,6.5,200.5,37,531.5,11,
23,https://epaper.thehindu.com/?utm_source=Hindu&utm_medium=Menu&utm_campaign=Header,210,0,7,0,0,0.000789,"['epaper', 'thehindu', 'utm', 'source', 'indu', 'utm', 'medium', 'enu', 'utm', 'campaign', 'eader']","[['e', 'paper'], ['the', 'hindu'], ['utm'], ['source'], ['in', 'du'], ['utm'], ['medium'], ['en', 'u'], ['utm'], ['campaign'], ['ea', 'der']]","['e', 'paper', 'the', 'hindu', 'utm', 'source', 'in', 'du', 'utm', 'medium', 'en', 'u', 'utm', 'campaign', 'ea', 'der']","['paper', 'the', 'hindu', 'utm', 'source', 'utm', 'medium', 'utm', 'campaign', 'der']","['paper', 'source', 'medium', 'campaign']","['paper', 'sourc', 'medium', 'campaign']",71.5,1815,1815,1815,37,5553.5,1,
24,https://crossword.thehindu.com/?utm_source=thehindu&utm_medium=mainmenu,210,0,7,0,0,0.000789,"['crossword', 'thehindu', 'utm', 'source', 'thehindu', 'utm', 'medium', 'mainmenu']","[['crossword'], ['the', 'hindu'], ['utm'], ['source'], ['the', 'hindu'], ['utm'], ['medium'], ['main', 'menu']]","['crossword', 'the', 'hindu', 'utm', 'source', 'the', 'hindu', 'utm', 'medium', 'main', 'menu']","['crossword', 'the', 'hindu', 'utm', 'source', 'the', 'hindu', 'utm', 'medium', 'main', 'menu']","['crossword', 'source', 'medium', 'main', 'menu']","['crossword', 'sourc', 'medium', 'main', 'menu']",71.5,1815,1815,1815,37,5553.5,11,
25,https://play.google.com/store/apps/details?id=com.mobstac.thehindu,211,116,4,1,24265,0.000789,"['play', 'google', 'store', 'apps', 'details', 'id', 'mobstac', 'thehindu']","[['play'], ['google'], ['store'], ['apps'], ['details'], ['id'], ['mobs', 'tac'], ['the', 'hindu']]","['play', 'google', 'store', 'apps', 'details', 'id', 'mobs', 'tac', 'the', 'hindu']","['play', 'google', 'store', 'apps', 'details', 'mobs', 'tac', 'the', 'hindu']","['play', 'store']","['play', 'store']",12.5,211,6.5,5,37,272,10,
26,https://bit.ly/thiphone,210,1,7,1,211,0.000789,"['bit', 'ly', 'thiphone']","[['bit'], ['ly'], ['th', 'iphone']]","['bit', 'ly', 'th', 'iphone']","['bit', 'iphone']",['bit'],['bit'],71.5,222,6.5,196.5,37,533.5,4,
27,http://www.thehindugroup.in/subscribe/,210,1,7,1,211,0.000789,"['thehindugroup', 'in', 'subscribe']","[['the', 'hindu', 'group'], ['in'], ['subscribe']]","['the', 'hindu', 'group', 'in', 'subscribe']","['the', 'hindu', 'group', 'subscribe']","['group', 'subscribe']","['group', 'subscrib']",71.5,222,6.5,196.5,37,533.5,1,
28,https://www.thehindubusinessline.com/,210,0,7,0,0,0.000789,['thehindubusinessline'],"[['the', 'hindu', 'business', 'line']]","['the', 'hindu', 'business', 'line']","['the', 'hindu', 'business', 'line']","['business', 'line']","['busi', 'line']",71.5,1815,1815,1815,37,5553.5,0,
29,https://bloncampus.thehindubusinessline.com/,210,0,7,0,0,0.000789,"['bloncampus', 'thehindubusinessline']","[['bl', 'on', 'campus'], ['the', 'hindu', 'business', 'line']]","['bl', 'on', 'campus', 'the', 'hindu', 'business', 'line']","['campus', 'the', 'hindu', 'business', 'line']","['campus', 'business', 'line']","['campu', 'busi', 'line']",71.5,1815,1815,1815,37,5553.5,0,
30,https://sportstar.thehindu.com/,210,0,7,0,0,0.000789,"['sportstar', 'thehindu']","[['sport', 'star'], ['the', 'hindu']]","['sport', 'star', 'the', 'hindu']","['sport', 'star', 'the', 'hindu']","['sport', 'star']","['sport', 'star']",71.5,1815,1815,1815,37,5553.5,2,
31,https://frontline.thehindu.com/,210,0,7,0,0,0.000789,"['frontline', 'thehindu']","[['frontline'], ['the', 'hindu']]","['frontline', 'the', 'hindu']","['frontline', 'the', 'hindu']",[],[],71.5,1815,1815,1815,37,5553.5,5,
32,https://www.hindutamil.in/,210,0,7,0,0,0.000789,"['hindutamil', 'in']","[['hindu', 'tamil'], ['in']]","['hindu', 'tamil', 'in']","['hindu', 'tamil']",[],[],71.5,1815,1815,1815,37,5553.5,5,
33,https://www.thehinducentre.com/,210,0,7,0,0,0.000789,['thehinducentre'],"[['the', 'hindu', 'centre']]","['the', 'hindu', 'centre']","['the', 'hindu', 'centre']",[],[],71.5,1815,1815,1815,37,5553.5,5,
34,https://ywc.thehindu.com/,210,0,7,0,0,0.000789,"['ywc', 'thehindu']","[['y', 'wc'], ['the', 'hindu']]","['y', 'wc', 'the', 'hindu']","['the', 'hindu']",[],[],71.5,1815,1815,1815,37,5553.5,5,
35,https://epaper.thehindubusinessline.com/login,210,0,7,0,0,0.000789,"['epaper', 'thehindubusinessline', 'login']","[['e', 'paper'], ['the', 'hindu', 'business', 'line'], ['login']]","['e', 'paper', 'the', 'hindu', 'business', 'line', 'login']","['paper', 'the', 'hindu', 'business', 'line', 'login']","['paper', 'business', 'line', 'login']","['paper', 'busi', 'line', 'login']",71.5,1815,1815,1815,37,5553.5,0,
36,https://roofandfloor.thehindu.com/?utm_source=thehindu&amp;utm_medium=referral&amp;utm_campaign=Internal-Marketing,210,1,7,1,211,0.000789,"['roofandfloor', 'thehindu', 'utm', 'source', 'thehindu', 'amp', 'utm', 'medium', 'referral', 'amp', 'utm', 'campaign', 'nternal-', 'arketing']","[['roof', 'and', 'floor'], ['the', 'hindu'], ['utm'], ['source'], ['the', 'hindu'], ['amp'], ['utm'], ['medium'], ['referral'], ['amp'], ['utm'], ['campaign'], ['nter', 'nal'], ['a', 'rke', 'ting']]","['roof', 'and', 'floor', 'the', 'hindu', 'utm', 'source', 'the', 'hindu', 'amp', 'utm', 'medium', 'referral', 'amp', 'utm', 'campaign', 'nter', 'nal', 'a', 'rke', 'ting']","['roof', 'and', 'floor', 'the', 'hindu', 'utm', 'source', 'the', 'hindu', 'amp', 'utm', 'medium', 'referral', 'amp', 'utm', 'campaign', 'nter', 'nal', 'rke', 'ting']","['roof', 'floor', 'source', 'medium', 'referral', 'campaign', 'ting']","['roof', 'floor', 'sourc', 'medium', 'referr', 'campaign', 'ting']",71.5,222,6.5,196.5,37,533.5,11,
37,https://step.thehindu.com/,210,0,7,0,0,0.000789,"['step', 'thehindu']","[['step'], ['the', 'hindu']]","['step', 'the', 'hindu']","['step', 'the', 'hindu']",['step'],['step'],71.5,1815,1815,1815,37,5553.5,4,
38,https://thehinduimages.com/,210,0,7,0,0,0.000789,['thehinduimages'],"[['the', 'hindu', 'images']]","['the', 'hindu', 'images']","['the', 'hindu', 'images']",[],[],71.5,1815,1815,1815,37,5553.5,5,
39,https://classifieds.thehindu.com/,210,0,7,0,0,0.000789,"['classifieds', 'thehindu']","[['classifieds'], ['the', 'hindu']]","['classifieds', 'the', 'hindu']","['classifieds', 'the', 'hindu']",[],[],71.5,1815,1815,1815,37,5553.5,5,
40,http://www.thehinduclassifieds.in/,210,1,7,1,211,0.000789,"['thehinduclassifieds', 'in']","[['the', 'hindu', 'classifieds'], ['in']]","['the', 'hindu', 'classifieds', 'in']","['the', 'hindu', 'classifieds']",[],[],71.5,222,6.5,196.5,37,533.5,5,
41,https://publications.thehindugroup.com/bookstore/,210,0,7,0,0,0.000789,"['publications', 'thehindugroup', 'bookstore']","[['publications'], ['the', 'hindu', 'group'], ['bookstore']]","['publications', 'the', 'hindu', 'group', 'bookstore']","['publications', 'the', 'hindu', 'group', 'bookstore']","['group', 'bookstore']","['group', 'bookstor']",71.5,1815,1815,1815,37,5553.5,1,
42,https://www.thehindugroup.com/termsofuse.html,210,0,7,0,0,0.000789,"['thehindugroup', 'termsofuse', 'html']","[['the', 'hindu', 'group'], ['terms', 'of', 'use'], ['html']]","['the', 'hindu', 'group', 'terms', 'of', 'use', 'html']","['the', 'hindu', 'group', 'terms', 'use', 'html']","['group', 'use']","['group', 'use']",71.5,1815,1815,1815,37,5553.5,2,
43,https://www.thehindugroup.com/privacy.html,210,0,7,0,0,0.000789,"['thehindugroup', 'privacy', 'html']","[['the', 'hindu', 'group'], ['privacy'], ['html']]","['the', 'hindu', 'group', 'privacy', 'html']","['the', 'hindu', 'group', 'privacy', 'html']","['group', 'privacy']","['group', 'privaci']",71.5,1815,1815,1815,37,5553.5,1,
44,https://www.thehindu.com/theme/images/th-online/thehindu-logo.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'thehindu-logo', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['the', 'hindu', 'logo'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'the', 'hindu', 'logo', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'the', 'hindu', 'logo', 'svg']",['theme'],['theme'],71.5,1815,1815,1815,37,5553.5,4,
45,https://www.thehindu.com/theme/images/th-online/1x1_spacer.png,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'spacer', 'png']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['space', 'r'], ['png']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'space', 'r', 'png']","['the', 'hindu', 'theme', 'images', 'online', 'space', 'png']","['theme', 'space']","['theme', 'space']",71.5,1815,1815,1815,37,5553.5,2,
46,https://www.thehindu.com/theme/images/th-online/search-gray-icon.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'search-gray-icon', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['search', 'gray', 'icon'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'search', 'gray', 'icon', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'search', 'gray', 'icon', 'svg']","['theme', 'search', 'gray', 'icon']","['theme', 'search', 'gray', 'icon']",71.5,1815,1815,1815,37,5553.5,1,
47,https://www.thehindu.com/theme/images/th-online/h-circle-yellow-new.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'h-circle-yellow-new', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['h', 'circle', 'yellow', 'new'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'h', 'circle', 'yellow', 'new', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'circle', 'yellow', 'new', 'svg']","['theme', 'circle', 'yellow', 'new']","['theme', 'circl', 'yellow', 'new']",71.5,1815,1815,1815,37,5553.5,1,
48,https://www.thehindu.com/theme/images/th-online/account-btn-icon-black.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'account-btn-icon-black', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['account', 'btn', 'icon', 'black'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'account', 'btn', 'icon', 'black', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'account', 'btn', 'icon', 'black', 'svg']","['theme', 'account', 'icon', 'black']","['theme', 'account', 'icon', 'black']",71.5,1815,1815,1815,37,5553.5,1,
49,https://www.thehindu.com/theme/images/th-online/menu-hamber-icon.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'menu-hamber-icon', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['menu', 'h', 'amber', 'icon'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'menu', 'h', 'amber', 'icon', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'menu', 'amber', 'icon', 'svg']","['theme', 'menu', 'amber', 'icon']","['theme', 'menu', 'amber', 'icon']",71.5,1815,1815,1815,37,5553.5,1,
50,https://www.thehindu.com/theme/images/th-online/open-app-arrow.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'open-app-arrow', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['open', 'app', 'arrow'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'open', 'app', 'arrow', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'open', 'app', 'arrow', 'svg']","['theme', 'open', 'arrow']","['theme', 'open', 'arrow']",71.5,1815,1815,1815,37,5553.5,1,
51,https://www.thehindu.com/theme/images/th-online/share-page-icon.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'th-online', 'share-page-icon', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['th', 'online'], ['share', 'page', 'icon'], ['svg']]","['the', 'hindu', 'theme', 'images', 'th', 'online', 'share', 'page', 'icon', 'svg']","['the', 'hindu', 'theme', 'images', 'online', 'share', 'page', 'icon', 'svg']","['theme', 'share', 'page', 'icon']","['theme', 'share', 'page', 'icon']",71.5,1815,1815,1815,37,5553.5,1,
52,https://www.thehindu.com/theme/images/google-signin/th-online-icon.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'google-signin', 'th-online-icon', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['google', 'sign', 'in'], ['th', 'online', 'icon'], ['svg']]","['the', 'hindu', 'theme', 'images', 'google', 'sign', 'in', 'th', 'online', 'icon', 'svg']","['the', 'hindu', 'theme', 'images', 'google', 'sign', 'online', 'icon', 'svg']","['theme', 'sign', 'icon']","['theme', 'sign', 'icon']",71.5,1815,1815,1815,37,5553.5,1,
53,https://www.thehindu.com/theme/images/google-signin/group-12945.svg,210,0,7,0,0,0.000789,"['thehindu', 'theme', 'images', 'google-signin', 'svg']","[['the', 'hindu'], ['theme'], ['images'], ['google', 'sign', 'in'], ['svg']]","['the', 'hindu', 'theme', 'images', 'google', 'sign', 'in', 'svg']","['the', 'hindu', 'theme', 'images', 'google', 'sign', 'svg']","['theme', 'sign']","['theme', 'sign']",71.5,1815,1815,1815,37,5553.5,4,
54,https://www.thehindu.com/archive/,210,319,12,0.439964,37563.72832,0.000787,"['thehindu', 'archive']","[['the', 'hindu'], ['archive']]","['the', 'hindu', 'archive']","['the', 'hindu', 'archive']",['archive'],['archiv'],71.5,3,35,4,55.5,169,12,
55,https://www.thehindu.com/sitemap/,210,410,3,0.458143,48033.62886,0.000787,"['thehindu', 'sitemap']","[['the', 'hindu'], ['site', 'map']]","['the', 'hindu', 'site', 'map']","['the', 'hindu', 'site', 'map']","['site', 'map']","['site', 'map']",71.5,1,16,3,55.5,147,2,
56,https://www.thehindu.com/news/national/,210,166,7,0.438377,7163.83752,0.000785,"['thehindu', 'news', 'national']","[['the', 'hindu'], ['news'], ['national']]","['the', 'hindu', 'news', 'national']","['the', 'hindu', 'news', 'national']","['news', 'national']","['news', 'nation']",71.5,78,44,27,88.5,309,6,
57,https://www.thehindu.com/news/international/,210,159,7,0.436075,4474.308061,0.000785,"['thehindu', 'news', 'international']","[['the', 'hindu'], ['news'], ['international']]","['the', 'hindu', 'news', 'international']","['the', 'hindu', 'news', 'international']","['news', 'international']","['news', 'intern']",71.5,116.5,71.5,59,88.5,407,2,
58,https://www.thehindu.com/data/,210,171,12,0.436802,6222.61108,0.000785,"['thehindu', 'data']","[['the', 'hindu'], ['data']]","['the', 'hindu', 'data']","['the', 'hindu', 'data']",['data'],['data'],71.5,56,57,31,88.5,304,2,
59,https://www.thehindu.com/sci-tech/health/,210,171,7,0.435628,7659.562794,0.000785,"['thehindu', 'sci-tech', 'health']","[['the', 'hindu'], ['sci', 'tech'], ['health']]","['the', 'hindu', 'sci', 'tech', 'health']","['the', 'hindu', 'sci', 'tech', 'health']","['tech', 'health']","['tech', 'health']",71.5,56,84.5,25,88.5,325.5,2,
60,https://www.thehindu.com/opinion/editorial/,210,176,7,0.438547,10157.44289,0.000785,"['thehindu', 'opinion', 'editorial']","[['the', 'hindu'], ['opinion'], ['editorial']]","['the', 'hindu', 'opinion', 'editorial']","['the', 'hindu', 'opinion', 'editorial']","['opinion', 'editorial']","['opinion', 'editori']",71.5,36.5,43,14,88.5,253.5,8,
61,https://www.thehindu.com/premium/,210,179,5,0.435238,4244.11091,0.000785,"['thehindu', 'premium']","[['the', 'hindu'], ['premium']]","['the', 'hindu', 'premium']","['the', 'hindu', 'premium']",['premium'],['premium'],71.5,27,95,63,88.5,345,2,
62,https://www.thehindu.com/society/,210,179,7,0.43187,5983.749025,0.000785,"['thehindu', 'society']","[['the', 'hindu'], ['society']]","['the', 'hindu', 'society']","['the', 'hindu', 'society']",['society'],['societi'],71.5,27,149.5,33,88.5,369.5,2,
63,https://www.thehindu.com/sci-tech/technology/,210,160,7,0.432364,3011.997076,0.000785,"['thehindu', 'sci-tech', 'technology']","[['the', 'hindu'], ['sci', 'tech'], ['technology']]","['the', 'hindu', 'sci', 'tech', 'technology']","['the', 'hindu', 'sci', 'tech', 'technology']","['tech', 'technology']","['tech', 'technolog']",71.5,111.5,142,111,88.5,524.5,9,
64,https://www.thehindu.com/videos/,210,157,7,0.433686,3189.972104,0.000785,"['thehindu', 'videos']","[['the', 'hindu'], ['videos']]","['the', 'hindu', 'videos']","['the', 'hindu', 'videos']",[],[],71.5,134,124,104,88.5,522,5,
